2023-08-05 12:13:12.653825	#dataCadastro	link	porcentagem	totalErros	totalAvisos	marcacaoErros	marcacaoAvisos	comportamentoErros	comportamentoAvisos	conteudoInformacaoErros	conteudoInformacaoAvisos	apresentacaoDesignErros	apresentacaoDesignAvisos	multimidiaErros	multimidiaAvisos	formulariosErros	formulariosAvisos
2023-08-05 12:21:18.182790	https://web.archive.org/web/20190106030641/http://csu.dof.ufop.br/pesquisa-de-pre%C3%A7o	77,5	4	1	2	1	0	0	2	0	0	0	0	0	0	0	
2023-08-05 12:21:17.378240	https://periodicos.ufop.br/fundamento/article/view/2387	83,5	10	21	4	12	1	1	4	7	0	0	0	0	1	1	
2023-08-05 12:20:47.482166	http://www2.decom.ufop.br/imobilis/sensores-inerciais-e-derivacao-de-atitude-parte-2/	81,33	72	188	15	157	1	13	55	17	0	0	0	0	1	1	
2023-08-05 12:21:22.585000	https://web.archive.org/web/20181231131222/http://www.periodicos.ufop.br/pp/index.php/revii	77,5	4	1	2	1	0	0	2	0	0	0	0	0	0	0	
2023-08-05 12:21:22.014644	https://periodicos.ufop.br/rest/article/view/3117	87,97	8	14	3	5	1	1	3	7	0	0	0	0	1	1	
2023-08-05 12:21:23.506340	https://sigaa.ufopa.edu.br/sigaa/public/docente/producao.jsf?siape=1704405	65,65	9	14	5	9	1	4	2	1	1	0	0	0	0	0	
2023-08-05 12:20:57.718959	http://www.tv.ufop.br/plano-aberto-21032017	72,02	9	46	4	39	1	2	0	3	0	0	0	0	4	2	
2023-08-05 12:21:02.516456	http://www2.decom.ufop.br/imobilis/page/36/?aam_media=5678	77,17	136	151	28	95	1	12	107	44	0	0	0	0	0	0	
2023-08-05 12:21:06.011987	https://csilab.ufop.br/people/eduardo-luz	87,67	6	47	4	35	1	3	1	9	0	0	0	0	0	0	
2023-08-05 12:21:27.587157	https://incop.ufop.br/home?sv_list_box_delta=os_presentations_recent&pager_id=0&destination=home&page=3	80,93	27	61	15	41	1	3	11	17	0	0	0	0	0	0	
2023-08-05 12:21:25.855832	https://dri.ufop.br/see/1032-ibs-americas-estudo-na-california-2019	77,36	23	103	7	92	0	5	15	3	1	0	0	0	0	3	
2023-08-05 12:21:40.987061	https://www.vestibular.ufop.br/index.php?option=com_content&view=article&id=1237:portaria-prograd-n-13-2023-resultados-finais-verificacao-documental-chamadas-1-e-2&catid=227&Itemid=215	81,04	7	32	6	29	1	1	0	2	0	0	0	0	0	0	
2023-08-05 12:21:42.486516	https://www.propp.ufop.br/en/node/518	63,58	18	57	6	47	1	2	6	6	1	0	0	0	4	2	
2023-08-05 12:21:31.186390	https://jornalismo.ufop.br/?tag=defesa	84,76	24	54	4	26	1	5	18	12	0	8	0	0	1	3	
2023-08-05 12:21:50.137611	https://www.vestibular.ufop.br/index.php?option=com_content&view=article&id=343:resultado-paa-2014-2-6-chamada&catid=34&Itemid=162	85,43	6	21	5	18	1	1	0	2	0	0	0	0	0	0	
2023-08-05 12:21:49.595167	https://www.propp.ufop.br/en/node/329	63,58	18	67	6	57	1	2	6	6	1	0	0	0	4	2	
2023-08-05 12:21:56.414879	https://web.archive.org/web/20190119220039/http://tede.ufop.br/	77,5	4	1	2	1	0	0	2	0	0	0	0	0	0	0	
2023-08-05 12:21:53.081608	https://ppgem.ufop.br/news/archive/2022-02?page=2	86,72	6	34	5	25	1	3	0	6	0	0	0	0	0	0	
2023-08-05 12:22:03.840755	https://www.prograd.ufop.br/estagios/brasil-transportes-engenharia-mecanica	71,17	17	66	4	51	1	5	8	8	0	0	0	0	4	2	
2023-08-05 12:22:12.515334	https://sigaa.ufopa.edu.br/sigaa/public/docente/pesquisa.jsf?siape=1743612	68,11	9	20	5	12	1	5	2	3	1	0	0	0	0	0	
2023-08-05 12:22:01.297258	https://labespee.ufop.br/presentations/2016motiva%C3%A7%C3%A3o-dos-alunos-do-ensino-m%C3%A9dio-nas-aulas-de-educa%C3%A7%C3%A3o-f%C3%ADsica	80,45	16	53	13	45	1	3	1	5	1	0	0	0	0	0	
2023-08-05 12:22:16.963547	https://periodicos.ufop.br/raf/article/view/4310	84,05	9	26	4	9	1	3	3	13	0	0	0	0	1	1	
2023-08-05 12:22:03.036869	https://jornalismo.ufop.br/?tag=revista-curinga	82,01	38	60	8	32	1	5	28	12	0	8	0	0	1	3	
2023-08-05 12:22:20.567977	https://enut.ufop.br/people/geraldo-magela-bhering	87,67	7	64	5	53	1	4	1	7	0	0	0	0	0	0	
2023-08-05 12:22:24.657451	https://conan.ufop.br/media-gallery/detail/13490/25373	80,13	8	53	4	42	1	3	2	8	1	0	0	0	0	0	
2023-08-05 12:22:23.869085	http://www.cead.ufop.br/index.php/praticas-pedagogicas/41-lista-de-docentes/160-profa-marcia-ambrosio-rodrigues-rezende	73,02	57	197	19	183	0	8	37	6	1	0	0	0	0	0	
2023-08-05 12:22:37.335823	https://github.com/login?return_to=https%3A%2F%2Fgithub.com%2Fufopcsilab%2Fcovid-19%2Fsearch%3Fl%3Dpython%26o%3Dasc%26s%3Dcreated	84,54	5	67	2	65	1	1	1	0	0	0	0	0	1	1	
2023-08-05 12:22:42.622137	http://www.vestibular.ufop.br/index.php?option=com_content&view=article&id=1066:notas-minimas-e-notas-maximas-processos-seletivos-anteriores&catid=193&Itemid=139	86,4	15	218	13	214	1	1	1	3	0	0	0	0	0	0	
2023-08-05 12:22:48.228927	http://www.decom.ufop.br/gustavo/bcc342/index.htm	79,19	6	374	4	302	0	0	2	72	0	0	0	0	0	0	
2023-08-05 12:22:46.072147	https://sites.ufop.br/sei/o-sei-ufop	86,72	7	28	6	23	1	3	0	2	0	0	0	0	0	0	
2023-08-05 12:22:40.609763	https://prace.ufop.br/local-republica/antonio-dias	71,96	18	100	7	84	1	4	6	10	0	0	0	0	4	2	
2023-08-05 12:22:51.492965	https://periodicos.ufop.br/libertas/article/download/420/1062/	86,07	4	28	3	28	0	0	1	0	0	0	0	0	0	0	
2023-08-05 12:22:52.486315	http://www.soc.ufop.br/public/resolucao/mostrar/0000011965	79,41	15	14	5	12	1	0	7	1	0	0	0	0	2	1	
2023-08-05 12:22:51.871000	https://periodicos.ufop.br/raf/article/view/783	88,51	8	26	3	9	1	3	3	13	0	0	0	0	1	1	
2023-08-05 12:22:57.509158	http://www.jornalismo.ufop.br/lampiao/longe-do-vicio/	82,87	9	40	7	28	1	6	0	4	0	0	0	0	1	2	
2023-08-05 12:22:35.788525	http://tv.ufop.br/boletim-tv-ufop-curso-gratuito-de-violao-em-ouro-preto	72,02	9	46	4	39	1	2	0	3	0	0	0	0	4	2	
2023-08-05 12:23:08.052080	https://moodle.aberta.ufop.br/course/info.php?id=63&lang=en	79,42	19	111	3	98	1	7	14	4	1	0	0	0	0	2	
2023-08-05 12:23:16.229172	https://periodicos.ufop.br/raf/article/view/733/689	87,88	5	10	4	7	1	1	0	2	0	0	0	0	0	0	
2023-08-05 12:23:01.654694	https://github.com/eduluzufop?tab=repositories	76,34	29	304	9	290	1	1	4	8	0	0	0	0	15	5	
2023-08-05 12:22:59.707375	https://culturafotograficaufop.blogspot.com/search/label/Sebasti%C3%A3o%20Salgado?updated-max=2020-05-27T08:00:00-03:00&max-results=20&start=20&by-date=false	79,27	26	137	4	123	1	4	20	9	0	0	0	0	1	1	
2023-08-05 12:23:06.617614	https://ufop.br/50anos/programacao/semana/2023-W30	73,74	21	846	5	830	1	8	12	7	1	0	0	0	2	1	
2023-08-05 12:23:37.490268	https://sites.ufop.br/gsuite/acesse-plataforma	83,73	6	33	3	27	1	3	1	2	1	0	0	0	0	1	
2023-08-05 12:23:36.746359	https://lafex.nupeb.ufop.br/2011	82,78	12	52	5	38	1	3	5	10	1	0	0	0	0	1	
2023-08-05 12:23:48.561440	https://web.archive.org/web/20180701073656/http://antigo.propp.ufop.br/	77,5	4	1	2	1	0	0	2	0	0	0	0	0	0	0	
2023-08-05 12:23:43.613672	https://periodicos.ufop.br/caletroscopio/article/view/3834	85,6	6	19	4	7	1	3	0	8	0	0	0	0	1	1	
2023-08-05 12:23:51.062165	https://web.archive.org/web/20180719155459/http://www.caint.ufop.br/mobilidade-academica-internacional	77,5	4	1	2	1	0	0	2	0	0	0	0	0	0	0	
2023-08-05 12:23:47.900948	https://cemar.ufop.br/oficina-de-ensino-aprendizagem-de-l%C3%ADnguas-estrangeiras-o-p%C3%B3s-m%C3%A9todo-em-foco	79	9	36	6	28	1	3	1	5	1	0	0	0	0	0	
2023-08-05 12:23:57.206376	https://web.archive.org/web/20180725031541/http://demus.ifac.ufop.br/horario-20171	77,5	4	1	2	1	0	0	2	0	0	0	0	0	0	0	
2023-08-05 12:23:53.474914	https://csu.dof.ufop.br/materiais-permanentes	88,08	11	72	5	58	1	3	5	10	0	0	0	0	0	1	
2023-08-05 12:24:01.888530	http://professor.ufop.br/taisemanhabosco/publications/soliton-instability-and-fold-formation-laterally-compressed-graphene	80,69	17	39	15	34	2	4	0	1	0	0	0	0	0	0	
2023-08-05 12:23:39.114967	https://culturafotograficaufop.blogspot.com/search/label/Juca%20Martins?updated-max=2021-01-27T08:54:00-03:00&max-results=20&start=20&by-date=false	79,27	26	137	4	123	1	4	20	9	0	0	0	0	1	1	
2023-08-05 12:24:15.835226	https://cead.ufop.br/index.php/cursos-de-graduacao/pedagogia/41-lista-de-docentes/149-profa-glaucia-maria-dos-santos-jorge	73,01	54	162	18	148	0	8	35	6	1	0	0	0	0	0	
2023-08-05 12:24:25.518205	https://periodicos.ufop.br/ephemera/citationstylelanguage/get/modern-language-association?submissionId=2218	86,07	4	0	3	0	0	0	1	0	0	0	0	0	0	0	
2023-08-05 12:24:30.028678	https://periodicos.ufop.br/alemur/citationstylelanguage/get/apa?submissionId=5174	86,07	4	0	3	0	0	0	1	0	0	0	0	0	0	0	
2023-08-05 12:24:27.280926	https://periodicos.ufop.br/rest/article/download/3471/2734/	86,07	4	23	3	23	0	0	1	0	0	0	0	0	0	0	
2023-08-05 12:24:44.819373	https://periodicos.ufop.br/cadernosdehistoria/article/view/5769	90,06	11	14	9	7	1	1	0	5	0	0	0	0	1	1	
2023-08-05 12:24:08.468080	http://www2.decom.ufop.br/imobilis/579/#respond	79,92	70	181	9	150	1	13	59	17	0	0	0	0	1	1	
2023-08-05 12:24:57.832425	https://periodicos.ufop.br/caletroscopio/article/download/4143/3605/	86,07	4	12	3	12	0	0	1	0	0	0	0	0	0	0	
2023-08-05 12:25:01.854813	http://www.processoseletivo.ufop.br/index.php?option=com_content&view=article&id=98&catid=22&Itemid=139	85,17	21	124	15	121	1	1	5	2	0	0	0	0	0	0	
2023-08-05 12:24:32.892788	https://tv.ufop.br/episodio-4-contos-infantis	72,02	9	46	4	39	1	2	0	3	0	0	0	0	4	2	
2023-08-05 12:25:04.297788	https://farmaciadeouro.ufop.br/news/boletim-informativo-de-notifica%C3%A7%C3%B5es-espont%C3%A2neas-n%C2%BA-11?type=month&month=2023-07&mini=2023-04&page=1	80,29	20	102	14	85	1	4	4	12	1	0	0	0	0	1	
2023-08-05 12:24:09.063139	https://culturafotograficaufop.blogspot.com/search/label/%23ensaiofotografico	79,27	26	137	4	123	1	4	20	9	0	0	0	0	1	1	
2023-08-05 12:25:13.438866	http://lh.nupeb.ufop.br/index.php?option=com_content&view=article&id=94&Itemid=41&	73,3	19	163	6	156	1	0	10	4	1	0	0	0	1	3	
2023-08-05 12:24:51.448405	https://tv.ufop.br/trocando-ideia-guilherme-fiuza	72,02	9	46	4	39	1	2	0	3	0	0	0	0	4	2	
2023-08-05 12:25:22.079503	http://acessoainformacao.ufopa.edu.br/institucional/agenda-de-autoridades	90,05	11	87	3	55	1	1	6	30	0	0	0	0	1	1	
2023-08-05 12:25:19.778189	https://fisica.ufop.br/news/resultado-sele%C3%A7%C3%A3o-monitores-2022-2	86,49	46	323	18	258	1	4	27	61	0	0	0	0	0	0	
2023-08-05 12:25:06.396139	http://tv.ufop.br/programa/forum-das-letras?page=3	65,81	19	116	13	109	1	2	0	3	1	0	0	0	4	2	
2023-08-05 12:25:27.823205	https://biotec.nupeb.ufop.br/objetivos	83,4	10	69	3	48	1	4	5	16	1	0	0	0	0	1	
2023-08-05 12:25:44.165531	https://polosdecinema.ufop.br/lama-agradecimentos?type=month&month=2023-07&page=1&mini=2023-12	81,59	23	137	14	122	1	5	8	10	0	0	0	0	0	0	
2023-08-05 12:25:32.808916	http://www.tv.ufop.br/programa/concertos-didaticos?page=5	68,9	9	46	3	39	1	2	0	3	1	0	0	0	4	2	
2023-08-05 12:25:20.078612	http://www2.decom.ufop.br/imobilis/soc-risc-v-e-energia/	80,95	65	193	7	161	1	13	56	18	0	0	0	0	1	1	
2023-08-05 12:25:47.304145	https://jornalismo.ufop.br/?p=1125	80,9	39	87	14	58	1	6	23	11	0	8	0	0	1	4	
2023-08-05 12:25:36.174739	https://csilab.ufop.br/people/val%C3%A9ria-santos	87,67	6	46	4	34	1	3	1	9	0	0	0	0	0	0	
2023-08-05 12:26:13.292950	http://prograd.ufop.br/estagios/programa-de-trainee-azul-linhas-aereas-2022	71,17	17	65	4	50	1	5	8	8	0	0	0	0	4	2	
2023-08-05 12:26:05.720836	https://farmaciadeouro.ufop.br/news/archive/2021-10?type=month&month=2023-07&mini=2023-04&page=1	83,73	18	101	14	86	1	4	2	10	1	0	0	0	0	1	
2023-08-05 12:26:20.038460	https://periodicos.ufop.br/rest/article/view/3518	90,07	5	11	3	5	1	1	0	4	0	0	0	0	1	1	
2023-08-05 12:25:58.361907	https://tv.ufop.br/festinverno-2017-i-duo-ellos	72,02	9	49	4	42	1	2	0	3	0	0	0	0	4	2	
2023-08-05 12:26:19.921037	https://demsc.medicina.ufop.br/news/archive/2020-03?type=month&month=2023-07&mini=2023-08&page=1	82,99	19	86	12	77	1	4	6	5	0	0	0	0	0	0	
2023-08-05 12:26:29.710520	https://propp.ufop.br/en/node/366	63,58	18	59	6	47	1	2	6	8	1	0	0	0	4	2	
2023-08-05 12:26:20.499750	http://tv.ufop.br/plano-aberto-22032016	72,02	9	46	4	39	1	2	0	3	0	0	0	0	4	2	
2023-08-05 12:26:36.142521	https://farmaciadeouro.ufop.br/news/archive/2022-09?type=month&month=2023-07&mini=2023-09&page=1	83,73	18	87	14	72	1	4	2	10	1	0	0	0	0	1	
2023-08-05 12:26:38.407896	https://posedu.ufop.br/news/disserta%C3%A7%C3%A3o-de-mestrado-aborda-o-acesso-%C3%A0s-creches-na-regi%C3%A3o-dos-inconfidentes?page=1	83,67	22	72	11	62	1	4	9	5	1	0	0	0	0	1	
2023-08-05 12:27:00.576712	http://www.processoseletivo.ufop.br/index.php?option=com_content&view=article&id=161&catid=24&Itemid=139	85,43	13	149	12	145	1	1	0	3	0	0	0	0	0	0	
2023-08-05 12:26:52.614562	https://periodicos.ufop.br/libertas/article/download/284/261/	84,26	5	107	4	107	0	0	1	0	0	0	0	0	0	0	
2023-08-05 12:26:44.907362	https://cemar.ufop.br/news/prazo-para-inscri%C3%A7%C3%A3o-processo-seletivo-bolsista-prorrogado?page=1	78,68	17	41	14	33	1	3	1	5	1	0	0	0	0	0	
2023-08-05 12:26:31.508349	http://www.tv.ufop.br/plano-aberto-18052017	72,02	9	46	4	39	1	2	0	3	0	0	0	0	4	2	
2023-08-05 12:26:14.140548	http://www2.decom.ufop.br/imobilis/?p=2434&preview=true	80,28	73	183	13	151	1	13	58	18	0	0	0	0	1	1	
2023-08-05 12:26:33.435777	https://tv.ufop.br/programa/boletins-informativos?page=13	68,9	9	46	3	39	1	2	0	3	1	0	0	0	4	2	
2023-08-05 12:27:10.566014	https://web.archive.org/web/20180725031722/http://demus.ifac.ufop.br/corpo-docente	77,5	4	1	2	1	0	0	2	0	0	0	0	0	0	0	
2023-08-05 12:27:12.187019	https://web.archive.org/web/20180901044450/http://video.rnp.br/portal/canal/ufop	77,5	4	1	2	1	0	0	2	0	0	0	0	0	0	0	
2023-08-05 12:27:09.712851	https://www.propp.ufop.br/pt-br/news/resultado-parcial-do-auxilio-pesquisador-2020-divulgado	63,58	17	56	5	46	1	2	6	6	1	0	0	0	4	2	
2023-08-05 12:27:14.058730	http://www.vestibular.ufop.br/index.php?option=com_content&view=article&id=1004:portaria-n-45-2020-prograd-divulga-os-resultados-finais-dos-procedimentos-de-verificacao-da-renda-familiar-primeira-chamada-ead&catid=164&Itemid=139	85,43	6	43	5	40	1	1	0	2	0	0	0	0	0	0	
2023-08-05 12:26:58.910827	https://polosdecinema.ufop.br/blog?type=month&month=2023-07&page=1&mini=2023-03	81,85	28	137	25	93	1	5	2	39	0	0	0	0	0	0	
2023-08-05 12:27:20.902311	https://periodicos.ufop.br/fundamento/article/download/2385/3525/	86,07	4	7	3	7	0	0	1	0	0	0	0	0	0	0	
2023-08-05 12:27:18.153556	https://www.propp.ufop.br/en/node/640	63,42	20	59	7	49	1	2	7	6	1	0	0	0	4	2	
2023-08-05 12:27:28.350090	https://periodicos.ufop.br/proprof/citationstylelanguage/get/modern-language-association?submissionId=2479	86,07	4	0	3	0	0	0	1	0	0	0	0	0	0	0	
2023-08-05 12:27:20.016732	https://ppgep.ufop.br/news/cpgep-aprova-resolu%C3%A7%C3%A3o-para-credeciamento-e-descredenciamento-de-docentes	86,37	15	39	14	29	1	3	0	7	0	0	0	0	0	0	
2023-08-05 12:27:25.249867	https://sei.ufop.br/sei/modulos/pesquisa/md_pesq_processo_pesquisar.php?acao_externa=protocolo_pesquisar&acao_origem_externa=protocolo_pesquisar&id_orgao_acesso_externo=0	82,11	15	90	4	55	4	6	4	0	1	0	0	0	2	29	
2023-08-05 12:27:11.591645	https://farmaciadeouro.ufop.br/quem-somos?type=month&month=2023-07&mini=2023-09	83,35	20	84	15	68	1	4	3	11	1	0	0	0	0	1	
2023-08-05 12:27:41.498450	https://periodicos.ufop.br/revemop/article/download/1954/3186/	86,07	4	8	3	8	0	0	1	0	0	0	0	0	0	0	
2023-08-05 12:27:22.222522	https://ppgac.ufop.br/blog?page=2	78,44	20	92	14	65	1	3	4	23	1	0	0	0	0	1	
2023-08-05 12:27:46.688577	https://periodicos.ufop.br/exagium/article/view/5852	90,06	5	10	3	4	1	1	0	4	0	0	0	0	1	1	
2023-08-05 12:27:16.468043	https://culturafotograficaufop.blogspot.com/2022/01/tesaonoforro.html#comments	69,38	40	210	12	185	2	8	24	16	1	0	0	0	1	1	
2023-08-05 12:27:52.748523	https://propp.ufop.br/en/node/676	62,97	52	122	12	96	1	2	34	22	1	0	0	0	4	2	
2023-08-05 12:27:46.314964	http://www.vestibular.ufop.br/index.php?option=com_content&view=article&id=1161:portaria-prograd-n-21-2022-resultados-verificacao-de-documentos-comprobatorios-da-deficiencia-chamada-1&catid=211&Itemid=139	84,67	9	38	8	35	1	1	0	2	0	0	0	0	0	0	
2023-08-05 12:28:00.552627	http://www.processoseletivo.ufop.br/resultvest/2016_1/SisuInteresseListaEspera/SisuInteresseListaEspera.htm	76,85	10	47	7	43	0	0	3	4	0	0	0	0	0	0	
2023-08-05 12:27:30.886721	https://enut.ufop.br/news/nota-de-falecimento-0	87,65	13	70	10	57	1	4	2	9	0	0	0	0	0	0	
2023-08-05 12:27:37.681385	https://ppea.ufop.br/news/defesa-p%C3%BAblica-de-disserta%C3%A7%C3%A3o-priscila-biciati	83,32	15	236	12	221	1	3	1	11	1	0	0	0	0	1	
2023-08-05 12:27:37.899221	http://www2.decom.ufop.br/imobilis/page/26/?aam_media=5655	77,19	137	151	27	95	1	12	109	44	0	0	0	0	0	0	
2023-08-05 12:27:37.082949	http://nei.ufop.br/index.php?option=com_content&view=article&id=327&catid=17&Itemid=305	91,03	11	91	6	78	0	7	5	6	0	0	0	0	0	0	
2023-08-05 12:28:17.251199	https://web.archive.org/web/20180717150942/http://www.prograd.ufop.br/nap/fale-nap	77,5	4	1	2	1	0	0	2	0	0	0	0	0	0	0	
2023-08-05 12:28:01.678951	https://nano.ufop.br/publications/diffusion-behaviour-water-confined-deformed-carbon-nanotubes?page=0%2C0%2C0%2C0%2C0%2C1	79,42	22	67	15	46	2	6	5	15	0	0	0	0	0	0	
2023-08-05 12:28:05.357770	https://ppghis.ufop.br/news/archive/2022-10?page=4	83,52	15	69	11	60	1	3	2	5	1	0	0	0	0	1	
2023-08-05 12:28:25.862754	https://periodicos.ufop.br/revemop/citationstylelanguage/get/ieee?submissionId=5276	86,07	4	0	3	0	0	0	1	0	0	0	0	0	0	0	
2023-08-05 12:27:52.163695	http://petpedagogiaufop.blogspot.com/2011/05/encontro-pet-sudeste-042011.html#comment-form	74,5	35	267	10	239	2	10	22	14	1	0	0	4	0	0	
2023-08-05 12:28:43.166780	https://cead.ufop.br/index.php/cursos-de-aperfeicoamento/gestao-de-polos/41-lista-de-docentes/156-prof-lelis-maia-de-brito	73,09	46	86	13	73	0	7	32	6	1	0	0	0	0	0	
2023-08-05 12:28:55.375141	https://periodicos.ufop.br/alemur/citationstylelanguage/get/turabian-fullnote-bibliography?submissionId=1316	86,07	4	0	3	0	0	0	1	0	0	0	0	0	0	0	
2023-08-05 12:28:27.080648	https://web.archive.org/web/20181019204637/http://www.ufop.br/	67,68	64	269	20	175	1	8	37	82	1	0	0	0	5	4	
2023-08-05 12:28:27.729018	http://www.tv.ufop.br/interprograma-diorama-lavras-novas-parte-1	72,02	9	49	4	42	1	2	0	3	0	0	0	0	4	2	
2023-08-05 12:28:36.717114	http://petpedagogiaufop.blogspot.com/search?updated-max=2011-09-08T13:52:00-07:00&max-results=5&reverse-paginate=true&start=15&by-date=false	73,48	165	462	13	418	2	12	149	28	1	0	0	4	0	0	
2023-08-05 12:29:24.300932	https://periodicos.ufop.br/libertas/citationstylelanguage/get/apa?submissionId=4200	86,07	4	0	3	0	0	0	1	0	0	0	0	0	0	0	
2023-08-05 12:29:26.900583	https://sigaa.ufopa.edu.br/sigaa/link/public/ensino/visualizarComponente/4835	77,59	9	26	5	18	1	4	3	3	0	0	0	0	0	1	
2023-08-05 12:29:32.541038	https://web.archive.org/web/20180812075104/https://www.ufop.br/acessoainformacao/	77,5	4	1	2	1	0	0	2	0	0	0	0	0	0	0	
2023-08-05 12:29:00.896057	http://www2.decom.ufop.br/imobilis/introducao-ao-windows-phone-8-parte-1/	80,89	69	248	7	212	1	13	60	20	0	0	0	2	1	1	
2023-08-05 12:29:26.202012	http://professor.ufop.br/matheusmatos/news/you-can-learn-more-physics-lectures-professor-walter-lewin	79,3	22	64	16	57	1	6	5	1	0	0	0	0	0	0	
2023-08-05 12:29:32.765393	https://degeo.ufop.br/people/mary-lucia-da-silva-nogueira	81,99	8	44	4	32	1	3	2	7	1	0	0	0	0	2	
2023-08-05 12:29:38.901569	http://www.processoseletivo.ufop.br/index.php?option=com_content&view=article&id=1148:portaria-prograd-n-8-2022-resultados-validacao-etnico-racial-chamadas-6-a-9&catid=201&Itemid=139	85,43	7	36	6	33	1	1	0	2	0	0	0	0	0	0	
2023-08-05 12:29:44.231809	https://periodicos.ufop.br/cadernosdehistoria/article/view/5796/4328	87,88	5	10	4	7	1	1	0	2	0	0	0	0	0	0	
2023-08-05 12:29:50.879341	https://periodicos.ufop.br/cadernosdehistoria/issue/download/325/137	86,07	4	24	3	24	0	0	1	0	0	0	0	0	0	0	
2023-08-05 12:29:43.941256	https://posedu.ufop.br/news/relat%C3%B3rio-de-avalia%C3%A7%C3%A3o-e-monitoramento-de-bolsistas-do-ppge-fevereiro-maio202-1	83,68	20	72	11	62	1	4	7	5	1	0	0	0	0	1	
2023-08-05 12:29:47.621638	https://farmaciadeouro.ufop.br/news/alerta-de-altera%C3%A7%C3%B5es-nas-bulas?type=month&month=2023-07&mini=2023-06&page=3	79,94	25	95	14	78	1	4	9	12	1	0	0	0	0	1	
2023-08-05 12:30:09.371597	https://web.archive.org/web/20171222123604/mailto:defil@ifac.ufop.br	77,5	4	1	2	1	0	0	2	0	0	0	0	0	0	0	
2023-08-05 12:30:14.090448	https://github.com/ufopcsilab/EEG-Multitask/search?l=python&type=commits	86,66	9	306	6	297	1	3	1	2	0	0	0	0	1	4	
2023-08-05 12:30:15.990309	https://periodicos.ufop.br/caletroscopio/article/download/3670/2890/	86,07	4	15	3	15	0	0	1	0	0	0	0	0	0	0	
2023-08-05 12:30:23.947387	https://sigaa.ufopa.edu.br/sigaa/public/docente/relatorios.jsf?siape=1153251	66,82	10	17	5	10	1	5	3	1	1	0	0	0	0	1	
2023-08-05 12:30:14.300011	https://posnutricao.ufop.br/news/chamada-professor-visitante-brasileiro-e-estrangeiro-ppgsn	83,85	4	45	2	34	1	4	0	6	1	0	0	0	0	1	
2023-08-05 12:30:30.664541	https://periodicos.ufop.br/ephemera/citationstylelanguage/get/chicago-author-date?submissionId=4674	86,07	4	0	3	0	0	0	1	0	0	0	0	0	0	0	
2023-08-05 12:29:48.138839	http://www2.decom.ufop.br/imobilis/projetos/cloud-tourism-desenvolvimento-de-framework-de-aplicacoes-turisticas-usando-computacao-ubiqua-na-cidade-de-ouro-preto/#respond	79,94	62	196	7	163	1	14	53	16	0	0	0	2	1	1	
2023-08-05 12:30:24.613845	https://nano.ufop.br/publications/year/2021?page=0%2C0%2C0%2C0%2C0%2C1	84,63	34	82	18	57	1	5	15	20	0	0	0	0	0	0	
2023-08-05 12:30:38.095311	http://www.processoseletivo.ufop.br/index.php?option=com_content&view=article&id=1084:portaria-prograd-n-37-2021-resultados-validacao-etnico-racial-adm-publica-chamadas-1-a-3&catid=186&Itemid=139	85,14	8	55	7	52	1	1	0	2	0	0	0	0	0	0	
2023-08-05 12:30:52.737925	https://periodicos.ufop.br/mescla/article/view/5152/4865	87,88	5	10	4	7	1	1	0	2	0	0	0	0	0	0	
2023-08-05 12:30:34.334124	http://dri.ufop.br/see/1566-beneficios-para-aprendizado-de-lingua-espanhola-gcub-e-instituto-cervantes-lista-de-junho	77,82	23	114	7	103	0	4	15	4	1	0	0	0	0	3	
2023-08-05 12:31:00.465192	https://vestibular.ufop.br/index.php?option=com_content&view=article&id=1124:tutorial-sistema-de-confirmacao-das-matriculas-do-sisu&catid=202&Itemid=139	85,43	6	23	5	20	1	1	0	2	0	0	0	0	0	0	
2023-08-05 12:31:03.516884	https://periodicos.ufop.br/raf/article/view/840	84,05	9	26	4	9	1	3	3	13	0	0	0	0	1	1	
2023-08-05 12:31:07.693589	http://www.processoseletivo.ufop.br/index.php?option=com_content&view=category&id=90&Itemid=139	91,01	6	23	4	18	1	1	1	3	0	0	0	0	0	1	
2023-08-05 12:30:41.027845	https://progep.ufop.br/news/nota-sobre-est%C3%A1gio-probat%C3%B3rio	88,88	37	146	22	134	1	3	14	8	0	0	0	0	0	1	
2023-08-05 12:31:18.473969	https://github.com/ufopcsilab/ChimericalDataset/commit/3b478e1b715258e29cb9ab32948663552c6a6cc6	87,43	13	385	7	371	1	1	4	7	0	0	0	0	1	6	
2023-08-05 12:30:42.463386	http://tv.ufop.br/plano-aberto-23012018	72,02	9	46	4	39	1	2	0	3	0	0	0	0	4	2	
2023-08-05 12:31:15.225639	https://cipharma.ufop.br/news/sele%C3%A7%C3%A3o-mestradodoutorado-222-ppg-cipharma-resultado-final?page=1	81,55	27	59	17	46	1	4	9	9	0	0	0	0	0	0	
2023-08-05 12:31:19.506347	https://cead.ufop.br/index.php/pedagogia/41-lista-de-docentes/1095-profa-dra-inajara-salles-viana-neves	72,99	56	165	19	151	0	8	36	6	1	0	0	0	0	0	
2023-08-05 12:31:34.227642	https://periodicos.ufop.br/redumat/article/view/2009	83,49	9	13	4	4	1	1	3	7	0	0	0	0	1	1	
2023-08-05 12:31:41.516138	https://web.archive.org/web/20180724023512/http://ufop.br/horarios-de-funcionamento	77,5	4	1	2	1	0	0	2	0	0	0	0	0	0	0	
